vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.37
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,0.97
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.6
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.55
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.93
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.57
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.35
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.58
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.49
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.65
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.33
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.43
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.57
9925,11192 x 11172,11192,11172,(F) Fat,03/12,12,1,1.48
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.69
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.87
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.84
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.97
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.8
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.75
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.12
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.16
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.91
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.76
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.68
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.45
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.8
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.67
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.05
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.98
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.07
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.62
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.61
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.26
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.69
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.88
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.01
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.66
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.12
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.84
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.74
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.84
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.92
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,1.48
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.58
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.84
9918,11192 x 11172,11192,11172,(N) Normal,03/12,12,1,0.89
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.83
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.85
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.68
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.82
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.92
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.6
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.69
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.43
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.38
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.56
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.53
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.38
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.22
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.75
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.52
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.27
9884,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.42
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.21
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.11
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.01
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.09
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.92
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.07
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.22
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.03
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.14
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.15
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.89
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.06
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.65
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1.09
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,1
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.93
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.75
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.85
9883,11189 x 11190,11189,11190,(F) Fat,03/12,11,1,0.87
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.91
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.89
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.12
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.99
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.92
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.17
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.15
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.02
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.03
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.93
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.21
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.07
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.95
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.04
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.02
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.97
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.03
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.27
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.95
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,0.85
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.27
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.17
9876,11189 x 11190,11189,11190,(N) Normal,03/12,11,1,1.17
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.32
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.14
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.24
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.1
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.11
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.37
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.18
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.27
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.24
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.29
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.16
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.32
9827,11185 x 11186,11185,11186,(F) Fat,03/12,11,1,1.26
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.19
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.12
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.05
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.03
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.05
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.96
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.13
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.16
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.12
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.09
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.82
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.02
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.95
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.16
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.01
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.87
9826,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.88
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.23
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.7
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.03
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.51
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.43
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.47
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.77
9824,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.43
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.59
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.63
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.55
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.41
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.3
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.36
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.47
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.5
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.54
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.6
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.61
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.37
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.75
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.73
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.61
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.56
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.46
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.58
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.23
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.22
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.4
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.5
9821,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.34
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.58
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.65
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.45
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.69
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.55
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.84
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.55
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.61
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1.08
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.88
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.49
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.48
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.7
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.56
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.97
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.87
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.97
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.68
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.25
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.35
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.65
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.53
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.84
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,0.5
9820,11185 x 11186,11185,11186,(N) Normal,03/12,11,1,1
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.64
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.6
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.61
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.61
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.56
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.63
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.49
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.71
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.39
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.33
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.33
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.32
9813,11183 x 11185,11183,11185,(F) Fat,03/12,11,1,0.3
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.9
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.87
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.6
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.87
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.83
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.68
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.83
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.74
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.74
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.96
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.56
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.94
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.86
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.56
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.8
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.79
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.97
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.63
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.75
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.65
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.91
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.7
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.73
9807,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.63
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.44
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.4
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.46
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.52
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.48
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.44
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.42
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.49
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.44
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.27
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.38
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.57
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.39
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.25
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.39
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.19
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.31
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.21
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.19
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.19
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.32
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,1.25
9806,11183 x 11185,11183,11185,(N) Normal,03/12,11,1,0.87
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,0.81
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.2
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.13
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.15
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.16
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.39
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.19
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.25
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.15
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,0.97
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.1
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,0.92
9786,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,0.76
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.24
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.39
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.4
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.16
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.13
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.45
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.39
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.36
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.29
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.27
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.39
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.05
9785,11180 x 11181,11180,11181,(F) Fat,03/12,11,1,1.42
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.9
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.7
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.8
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.7
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.69
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.77
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.86
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.44
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.88
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.57
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.23
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.82
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.62
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.83
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.73
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.96
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.62
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.29
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.81
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.78
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.01
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.75
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.09
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.62
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.07
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.07
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.98
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.08
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.46
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1
9779,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.73
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.15
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.2
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.08
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.2
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.08
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.05
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.19
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.17
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.27
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.28
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.15
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.32
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.26
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.23
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.12
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.08
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.14
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.97
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,0.95
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.18
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.33
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.34
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.02
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.2
9778,11180 x 11181,11180,11181,(N) Normal,03/12,11,1,1.04
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.71
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.37
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.65
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.6
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.95
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.78
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.52
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.76
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.63
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.62
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.76
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.72
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.76
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.82
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.36
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.6
9772,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.52
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.72
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.67
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.71
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.85
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.8
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.63
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,1.2
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.98
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.69
9771,11179 x 11180,11179,11180,(F) Fat,03/12,11,1,0.47
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.86
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.55
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.73
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.67
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.54
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.63
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.74
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.77
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.72
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.77
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.75
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.44
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.64
9765,11179 x 11180,11179,11180,(N) Normal,03/12,11,1,0.6
