vial,cross type,female line,male line,food type,month crossed,cross number,plate,y
12594,11426 X 11428,11426,11428,(N) Normal,12-Jun,21,65,0.4239647
12601,11426 X 11428,11426,11428,(F) Fat,12-Jun,21,26,0.3066653
12601,11426 X 11428,11426,11428,(F) Fat,12-Jun,21,25,0.6390665
12606,11428 X 11429,11428,11429,(N) Normal,12-Jun,21,53,0.3825796
12608,11428 X 11429,11428,11429,(N) Normal,12-Jun,21,24,0.6791482
12608,11428 X 11429,11428,11429,(N) Normal,12-Jun,21,24,0.8011358
12608,11428 X 11429,11428,11429,(N) Normal,12-Jun,21,23,0.8764237
12615,11428 X 11429,11428,11429,(F) Fat,12-Jun,21,60,0.4632395
12615,11428 X 11429,11428,11429,(F) Fat,12-Jun,21,58,0.6708632
12622,11429 X 11430,11429,11430,(N) Normal,12-Jun,21,61,0.5075672
12629,11429 X 11430,11429,11430,(F) Fat,12-Jun,21,60,0.5101878
12629,11429 X 11430,11429,11430,(F) Fat,12-Jun,21,59,0.6067549
12638,11430 X 11431,11430,11431,(N) Normal,12-Jun,21,59,0.2876011
12638,11430 X 11431,11430,11431,(N) Normal,12-Jun,21,60,0.3448927
12644,11430 X 11431,11430,11431,(F) Fat,12-Jun,21,23,0.4020224
12650,11431 X 11432,11431,11432,(N) Normal,12-Jun,21,23,0.2093104
12650,11431 X 11432,11431,11432,(N) Normal,12-Jun,21,24,0.2687018
12650,11431 X 11432,11431,11432,(N) Normal,12-Jun,21,23,0.4534442
12657,11431 X 11432,11431,11432,(F) Fat,12-Jun,21,58,0.3948659
12669,11432 X 11433,11432,11433,(F) Fat,12-Jun,21,26,0.6015902
12664,11432 X 11433,11432,11433,(N) Normal,12-Jun,21,24,0.2462054
12664,11432 X 11433,11432,11433,(N) Normal,12-Jun,21,22,0.271303
12667,11432 X 11433,11432,11433,(N) Normal,12-Jun,21,58,0.2903249
12667,11432 X 11433,11432,11433,(N) Normal,12-Jun,21,58,0.3039459
12671,11432 X 11433,11432,11433,(F) Fat,12-Jun,21,26,0.2714901
12671,11432 X 11433,11432,11433,(F) Fat,12-Jun,21,26,0.2880843
12671,11432 X 11433,11432,11433,(F) Fat,12-Jun,21,26,0.3272648
12678,11433 X 11434,11433,11434,(N) Normal,12-Jun,21,22,0.3626482
12678,11433 X 11434,11433,11434,(N) Normal,12-Jun,21,23,0.4813295
12678,11433 X 11434,11433,11434,(N) Normal,12-Jun,21,22,0.5477387
12685,11433 X 11434,11433,11434,(F) Fat,12-Jun,21,24,0.4799199
12685,11433 X 11434,11433,11434,(F) Fat,12-Jun,21,22,0.6733067
12696,11434 X 11435,11434,11435,(N) Normal,12-Jun,21,62,0.4920569
12692,11434 X 11435,11434,11435,(N) Normal,12-Jun,21,65,0.3973436
12692,11434 X 11435,11434,11435,(N) Normal,12-Jun,21,64,0.4793066
12693,11434 X 11435,11434,11435,(N) Normal,12-Jun,21,61,0.3876511
12706,11435 X 11437,11435,11437,(N) Normal,12-Jun,21,27,0.8398585
12706,11435 X 11437,11435,11437,(N) Normal,12-Jun,21,27,1.0548703
12706,11435 X 11437,11435,11437,(N) Normal,12-Jun,21,29,1.6297194
12713,11435 X 11437,11435,11437,(F) Fat,12-Jun,21,27,1.1894274
12713,11435 X 11437,11435,11437,(F) Fat,12-Jun,21,29,1.3545477
12713,11435 X 11437,11435,11437,(F) Fat,12-Jun,21,29,1.4999958
16570,11436 X 11413,11436,11413,(N) Normal,12-Aug,32,61,1.1190194
16577,11436 X 11413,11436,11413,(F) Fat,12-Aug,32,59,0.5672361
12720,11437 X 11438,11437,11438,(N) Normal,12-Jun,21,28,1.0564492
12720,11437 X 11438,11437,11438,(N) Normal,12-Jun,21,29,1.1260886
12720,11437 X 11438,11437,11438,(N) Normal,12-Jun,21,28,1.4095097
12727,11437 X 11438,11437,11438,(F) Fat,12-Jun,21,23,0.4737001
12727,11437 X 11438,11437,11438,(F) Fat,12-Jun,21,22,0.6515422
12734,11438 X 11439,11438,11439,(N) Normal,12-Jun,21,58,0.3852528
12734,11438 X 11439,11438,11439,(N) Normal,12-Jun,21,60,0.3966933
12734,11438 X 11439,11438,11439,(N) Normal,12-Jun,21,59,0.5111697
12741,11438 X 11439,11438,11439,(F) Fat,12-Jun,21,25,0.4584859
12741,11438 X 11439,11438,11439,(F) Fat,12-Jun,21,26,0.4890164
12741,11438 X 11439,11438,11439,(F) Fat,12-Jun,21,26,0.6266553
12748,11439 X 11440,11439,11440,(N) Normal,12-Jun,21,58,0.2441558
12748,11439 X 11440,11439,11440,(N) Normal,12-Jun,21,59,0.3685264
12748,11439 X 11440,11439,11440,(N) Normal,12-Jun,21,61,0.4975057
12755,11439 X 11440,11439,11440,(F) Fat,12-Jun,21,60,0.2605471
12755,11439 X 11440,11439,11440,(F) Fat,12-Jun,21,61,0.382748
12755,11439 X 11440,11439,11440,(F) Fat,12-Jun,21,60,0.4085545
12760,11440 X 11442,11440,11442,(N) Normal,12-Jun,21,24,0.9821174
12762,11440 X 11442,11440,11442,(N) Normal,12-Jun,21,28,0.8137618
12762,11440 X 11442,11440,11442,(N) Normal,12-Jun,21,28,0.9423651
12762,11440 X 11442,11440,11442,(N) Normal,12-Jun,21,28,1.2609045
12769,11440 X 11442,11440,11442,(F) Fat,12-Jun,21,23,0.5837356
12769,11440 X 11442,11440,11442,(F) Fat,12-Jun,21,24,0.8300795
12778,11442 X 11444,11442,11444,(N) Normal,12-Jun,21,27,0.6967959
12787,11442 X 11444,11442,11444,(F) Fat,12-Jun,21,23,0.6296502
16598,11442 X 11444,11442,11444,(N) Normal,12-Aug,32,56,0.4941095
16598,11442 X 11444,11442,11444,(N) Normal,12-Aug,32,56,0.6261858
16598,11442 X 11444,11442,11444,(N) Normal,12-Aug,32,57,0.6266194
16605,11442 X 11444,11442,11444,(F) Fat,12-Aug,32,56,0.4617633
16605,11442 X 11444,11442,11444,(F) Fat,12-Aug,32,55,0.5756078
16605,11442 X 11444,11442,11444,(F) Fat,12-Aug,32,55,0.6713504
12776,11442 X 11444,11442,11444,(N) Normal,12-Jun,21,28,0.9544542
12776,11442 X 11444,11442,11444,(N) Normal,12-Jun,21,29,1.1479287
12783,11442 X 11444,11442,11444,(F) Fat,12-Jun,21,24,0.3167178
12783,11442 X 11444,11442,11444,(F) Fat,12-Jun,21,23,0.4484978
16584,11444 X 11436,11444,11436,(N) Normal,12-Aug,32,56,0.474139
16584,11444 X 11436,11444,11436,(N) Normal,12-Aug,32,55,0.6128344
16584,11444 X 11436,11444,11436,(N) Normal,12-Aug,32,56,0.6579868
16591,11444 X 11436,11444,11436,(F) Fat,12-Aug,32,60,0.6252988
16591,11444 X 11436,11444,11436,(F) Fat,12-Aug,32,58,0.7096659
16591,11444 X 11436,11444,11436,(F) Fat,12-Aug,32,59,0.7578366
12790,11444 X 11445,11444,11445,(N) Normal,12-Jun,21,27,0.6059164
12790,11444 X 11445,11444,11445,(N) Normal,12-Jun,21,27,0.6390674
12790,11444 X 11445,11444,11445,(N) Normal,12-Jun,21,27,0.9093968
12797,11444 X 11445,11444,11445,(F) Fat,12-Jun,21,22,0.3101324
12797,11444 X 11445,11444,11445,(F) Fat,12-Jun,21,24,0.5276537
12804,11445 X 11446,11445,11446,(N) Normal,12-Jun,21,24,0.2787079
12804,11445 X 11446,11445,11446,(N) Normal,12-Jun,21,22,0.2874267
12804,11445 X 11446,11445,11446,(N) Normal,12-Jun,21,23,0.4952106
12811,11445 X 11446,11445,11446,(F) Fat,12-Jun,21,29,0.9832168
12811,11445 X 11446,11445,11446,(F) Fat,12-Jun,21,28,1.031226
12811,11445 X 11446,11445,11446,(F) Fat,12-Jun,21,28,1.0578214
12818,11446 X 11447,11446,11447,(N) Normal,12-Jun,21,23,0.4827208
12818,11446 X 11447,11446,11447,(N) Normal,12-Jun,21,24,0.6506115
12832,11447 X 11448,11447,11448,(N) Normal,12-Jun,21,24,0.3688684
12832,11447 X 11448,11447,11448,(N) Normal,12-Jun,21,24,0.4976088
12832,11447 X 11448,11447,11448,(N) Normal,12-Jun,21,22,0.6064107
12839,11447 X 11448,11447,11448,(F) Fat,12-Jun,21,22,0.5985097
12839,11447 X 11448,11447,11448,(F) Fat,12-Jun,21,23,0.6805508
12839,11447 X 11448,11447,11448,(F) Fat,12-Jun,21,24,0.7077422
12846,11448 X 11450,11448,11450,(N) Normal,12-Jun,21,24,0.3536516
12846,11448 X 11450,11448,11450,(N) Normal,12-Jun,21,22,0.3879283
12846,11448 X 11450,11448,11450,(N) Normal,12-Jun,21,24,0.5312872
12853,11448 X 11450,11448,11450,(F) Fat,12-Jun,21,58,0.2810832
12853,11448 X 11450,11448,11450,(F) Fat,12-Jun,21,61,0.4345923
12860,11450 X 11451,11450,11451,(N) Normal,12-Jun,21,61,0.4135801
12860,11450 X 11451,11450,11451,(N) Normal,12-Jun,21,61,0.41388
12867,11450 X 11451,11450,11451,(F) Fat,12-Jun,21,61,0.4510442
16514,11452 X 11395,11452,11395,(N) Normal,12-Aug,32,55,0.4079227
16514,11452 X 11395,11452,11395,(N) Normal,12-Aug,32,57,0.4564539
16514,11452 X 11395,11452,11395,(N) Normal,12-Aug,32,56,0.5633558
16521,11452 X 11395,11452,11395,(F) Fat,12-Aug,32,56,0.5959958
16521,11452 X 11395,11452,11395,(F) Fat,12-Aug,32,57,0.6684132
12886,11453 X 11454,11453,11454,(N) Normal,12-Jun,22,25,1.0341979
12893,11453 X 11454,11453,11454,(F) Fat,12-Jun,22,61,0.5749661
12888,11453 X 11454,11453,11454,(N) Normal,12-Jun,22,37,1.0830635
12888,11453 X 11454,11453,11454,(N) Normal,12-Jun,22,37,1.3461389
12888,11453 X 11454,11453,11454,(N) Normal,12-Jun,22,37,1.6086887
12895,11453 X 11454,11453,11454,(F) Fat,12-Jun,22,35,0.9976107
12895,11453 X 11454,11453,11454,(F) Fat,12-Jun,22,38,1.3068509
12895,11453 X 11454,11453,11454,(F) Fat,12-Jun,22,37,1.3479748
12913,11454 X 11455,11454,11455,(F) Fat,12-Jun,22,23,0.6875101
12902,11454 X 11455,11454,11455,(N) Normal,12-Jun,22,29,0.9386963
12909,11454 X 11455,11454,11455,(F) Fat,12-Jun,22,28,0.7568763
12909,11454 X 11455,11454,11455,(F) Fat,12-Jun,22,27,1.148514
12916,11455 X 11456,11455,11456,(N) Normal,12-Jun,22,21,0.3268726
12916,11455 X 11456,11455,11456,(N) Normal,12-Jun,22,21,0.4561665
12916,11455 X 11456,11455,11456,(N) Normal,12-Jun,22,21,0.4739243
12923,11455 X 11456,11455,11456,(F) Fat,12-Jun,22,22,0.6092148
12923,11455 X 11456,11455,11456,(F) Fat,12-Jun,22,23,0.640872
12923,11455 X 11456,11455,11456,(F) Fat,12-Jun,22,24,0.7965227
12944,11457 X 11458,11457,11458,(N) Normal,12-Jun,22,43,0.8747551
12944,11457 X 11458,11457,11458,(N) Normal,12-Jun,22,44,0.8838899
12944,11457 X 11458,11457,11458,(N) Normal,12-Jun,22,46,1.011655
12951,11457 X 11458,11457,11458,(F) Fat,12-Jun,22,38,0.922465
12951,11457 X 11458,11457,11458,(F) Fat,12-Jun,22,37,1.4349541
12958,11458 X 11460,11458,11460,(N) Normal,12-Jun,22,26,0.5497638
12958,11458 X 11460,11458,11460,(N) Normal,12-Jun,22,27,0.8017914
12958,11458 X 11460,11458,11460,(N) Normal,12-Jun,22,26,0.8444408
12965,11458 X 11460,11458,11460,(F) Fat,12-Jun,22,25,0.3710895
12965,11458 X 11460,11458,11460,(F) Fat,12-Jun,22,25,0.3946954
12965,11458 X 11460,11458,11460,(F) Fat,12-Jun,22,28,1.1014987
12972,11460 X 11461,11460,11461,(N) Normal,12-Jun,22,37,0.9631666
12973,11460 X 11461,11460,11461,(N) Normal,12-Jun,22,36,0.6715113
12973,11460 X 11461,11460,11461,(N) Normal,12-Jun,22,38,0.9510672
12979,11460 X 11461,11460,11461,(F) Fat,12-Jun,22,26,0.4524875
12979,11460 X 11461,11460,11461,(F) Fat,12-Jun,22,25,0.6744293
12979,11460 X 11461,11460,11461,(F) Fat,12-Jun,22,25,0.8749416
12987,11461 X 11462,11461,11462,(N) Normal,12-Jun,22,21,0.3925522
12987,11461 X 11462,11461,11462,(N) Normal,12-Jun,22,21,0.4427993
12987,11461 X 11462,11461,11462,(N) Normal,12-Jun,22,21,0.4676877
12993,11461 X 11462,11461,11462,(F) Fat,12-Jun,22,24,0.6274931
12993,11461 X 11462,11461,11462,(F) Fat,12-Jun,22,22,0.7464031
13000,11462 X 11463,11462,11463,(N) Normal,12-Jun,22,25,0.2259803
13000,11462 X 11463,11462,11463,(N) Normal,12-Jun,22,26,0.3831635
13000,11462 X 11463,11462,11463,(N) Normal,12-Jun,22,27,0.8601339
13007,11462 X 11463,11462,11463,(F) Fat,12-Jun,22,21,0.3021249
13007,11462 X 11463,11462,11463,(F) Fat,12-Jun,22,21,0.3186762
13007,11462 X 11463,11462,11463,(F) Fat,12-Jun,22,21,0.4498842
13672,11462 X 11466,11462,11466,(N) Normal,12-Jun,23,65,0.4580057
13672,11462 X 11466,11462,11466,(N) Normal,12-Jun,23,65,0.5066594
13679,11462 X 11466,11462,11466,(F) Fat,12-Jun,23,62,0.5613294
13679,11462 X 11466,11462,11466,(F) Fat,12-Jun,23,64,0.5683607
13679,11462 X 11466,11462,11466,(F) Fat,12-Jun,23,63,0.7030006
13014,11463 X 11464,11463,11464,(N) Normal,12-Jun,22,26,0.3065329
13014,11463 X 11464,11463,11464,(N) Normal,12-Jun,22,26,0.3702533
13014,11463 X 11464,11463,11464,(N) Normal,12-Jun,22,26,0.4753216
13021,11463 X 11464,11463,11464,(F) Fat,12-Jun,22,23,0.4452724
13021,11463 X 11464,11463,11464,(F) Fat,12-Jun,22,23,0.5129735
13021,11463 X 11464,11463,11464,(F) Fat,12-Jun,22,24,0.6919004
13028,11464 X 11465,11464,11465,(N) Normal,12-Jun,22,43,1.3983916
13035,11464 X 11465,11464,11465,(F) Fat,12-Jun,22,44,0.7648404
13035,11464 X 11465,11464,11465,(F) Fat,12-Jun,22,44,0.9016692
13035,11464 X 11465,11464,11465,(F) Fat,12-Jun,22,45,1.1978252
13042,11465 X 11466,11465,11466,(N) Normal,12-Jun,22,43,0.5793685
13042,11465 X 11466,11465,11466,(N) Normal,12-Jun,22,45,0.6259649
13042,11465 X 11466,11465,11466,(N) Normal,12-Jun,22,42,0.826159
13049,11465 X 11466,11465,11466,(F) Fat,12-Jun,22,45,1.129305
13061,11466 X 11468,11466,11468,(F) Fat,12-Jun,22,35,0.7295829
13056,11466 X 11468,11466,11468,(N) Normal,12-Jun,22,36,0.4586945
13056,11466 X 11468,11466,11468,(N) Normal,12-Jun,22,38,0.6936156
13056,11466 X 11468,11466,11468,(N) Normal,12-Jun,22,38,0.8719602
13063,11466 X 11468,11466,11468,(F) Fat,12-Jun,22,38,0.6097601
13063,11466 X 11468,11466,11468,(F) Fat,12-Jun,22,37,0.7495756
13063,11466 X 11468,11466,11468,(F) Fat,12-Jun,22,37,0.8899363
13070,11468 X 11469,11468,11469,(N) Normal,12-Jun,22,43,0.6975694
13070,11468 X 11469,11468,11469,(N) Normal,12-Jun,22,47,0.8327819
13070,11468 X 11469,11468,11469,(N) Normal,12-Jun,22,45,1.0418294
13077,11468 X 11469,11468,11469,(F) Fat,12-Jun,22,26,0.3214859
13077,11468 X 11469,11468,11469,(F) Fat,12-Jun,22,25,0.3260781
13077,11468 X 11469,11468,11469,(F) Fat,12-Jun,22,25,0.3536814
13084,11469 X 11470,11469,11470,(N) Normal,12-Jun,22,43,0.5387777
13084,11469 X 11470,11469,11470,(N) Normal,12-Jun,22,44,0.6754188
13084,11469 X 11470,11469,11470,(N) Normal,12-Jun,22,44,0.7591365
13091,11469 X 11470,11469,11470,(F) Fat,12-Jun,22,43,0.6628668
13091,11469 X 11470,11469,11470,(F) Fat,12-Jun,22,45,0.8122036
13091,11469 X 11470,11469,11470,(F) Fat,12-Jun,22,44,0.989302
13098,11470 X 11471,11470,11471,(N) Normal,12-Jun,22,24,0.2273667
13098,11470 X 11471,11470,11471,(N) Normal,12-Jun,22,23,0.3204659
13098,11470 X 11471,11470,11471,(N) Normal,12-Jun,22,22,0.3756567
13105,11470 X 11471,11470,11471,(F) Fat,12-Jun,22,21,0.2531926
13105,11470 X 11471,11470,11471,(F) Fat,12-Jun,22,21,0.3140901
13112,11471 X 11472,11471,11472,(N) Normal,12-Jun,22,25,0.4538794
13112,11471 X 11472,11471,11472,(N) Normal,12-Jun,22,26,0.5540327
13112,11471 X 11472,11471,11472,(N) Normal,12-Jun,22,26,0.5610464
13119,11471 X 11472,11471,11472,(F) Fat,12-Jun,22,35,0.6429651
13119,11471 X 11472,11471,11472,(F) Fat,12-Jun,22,37,1.5323557
13126,11472 X 11473,11472,11473,(N) Normal,12-Jun,22,35,0.3877658
13126,11472 X 11473,11472,11473,(N) Normal,12-Jun,22,37,0.9316806
13126,11472 X 11473,11472,11473,(N) Normal,12-Jun,22,37,1.0607168
13133,11472 X 11473,11472,11473,(F) Fat,12-Jun,22,44,0.1947899
13133,11472 X 11473,11472,11473,(F) Fat,12-Jun,22,47,0.3747339
13133,11472 X 11473,11472,11473,(F) Fat,12-Jun,22,43,0.9198771
13146,11473 X 11474,11473,11474,(F) Fat,12-Jun,22,46,0.7924545
13148,11473 X 11474,11473,11474,(F) Fat,12-Jun,22,35,0.4850573
13148,11473 X 11474,11473,11474,(F) Fat,12-Jun,22,38,0.6380748
13148,11473 X 11474,11473,11474,(F) Fat,12-Jun,22,37,0.879531
13154,11474 X 11475,11474,11475,(N) Normal,12-Jun,22,27,1.2272838
13154,11474 X 11475,11474,11475,(N) Normal,12-Jun,22,29,1.4820548
13161,11474 X 11475,11474,11475,(F) Fat,12-Jun,22,28,0.9999774
13161,11474 X 11475,11474,11475,(F) Fat,12-Jun,22,29,1.1836139
13168,11475 X 11476,11475,11476,(N) Normal,12-Jun,22,21,0.3913312
13168,11475 X 11476,11475,11476,(N) Normal,12-Jun,22,23,0.6259694
13168,11475 X 11476,11475,11476,(N) Normal,12-Jun,22,24,0.7873837
13169,11475 X 11476,11475,11476,(N) Normal,12-Jun,22,47,0.5212715
13175,11475 X 11476,11475,11476,(F) Fat,12-Jun,22,38,0.8177556
13175,11475 X 11476,11475,11476,(F) Fat,12-Jun,22,38,1.02006
13175,11475 X 11476,11475,11476,(F) Fat,12-Jun,22,38,1.3925932
13185,11476 X 11477,11476,11477,(N) Normal,12-Jun,22,21,0.3093712
13182,11476 X 11477,11476,11477,(N) Normal,12-Jun,22,28,1.3058223
13182,11476 X 11477,11476,11477,(N) Normal,12-Jun,22,28,1.5780566
13189,11476 X 11477,11476,11477,(F) Fat,12-Jun,22,28,1.3696549
13206,11477 X 11478,11477,11478,(F) Fat,12-Jun,22,42,1.0761666
13196,11477 X 11478,11477,11478,(N) Normal,12-Jun,22,44,0.7507411
13203,11477 X 11478,11477,11478,(F) Fat,12-Jun,22,24,0.3770042
13203,11477 X 11478,11477,11478,(F) Fat,12-Jun,22,22,0.462477
13203,11477 X 11478,11477,11478,(F) Fat,12-Jun,22,22,0.606939
13210,11478 X 11480,11478,11480,(N) Normal,12-Jun,22,45,1.0729996
13217,11478 X 11480,11478,11480,(F) Fat,12-Jun,22,47,0.5998811
13217,11478 X 11480,11478,11480,(F) Fat,12-Jun,22,44,0.612937
13217,11478 X 11480,11478,11480,(F) Fat,12-Jun,22,42,0.9049814
13224,11480 X 11481,11480,11481,(N) Normal,12-Jun,22,21,0.3638948
13224,11480 X 11481,11480,11481,(N) Normal,12-Jun,22,21,0.4651463
13231,11480 X 11481,11480,11481,(F) Fat,12-Jun,22,26,0.4682898
13231,11480 X 11481,11480,11481,(F) Fat,12-Jun,22,25,0.7499014
13231,11480 X 11481,11480,11481,(F) Fat,12-Jun,22,26,0.8070491
13693,11481 X 11476,11481,11476,(F) Fat,12-Jun,23,59,0.412525
13693,11481 X 11476,11481,11476,(F) Fat,12-Jun,23,60,0.5445825
13238,11481 X 11482,11481,11482,(N) Normal,12-Jun,22,38,0.7006728
13238,11481 X 11482,11481,11482,(N) Normal,12-Jun,22,38,0.7659067
13238,11481 X 11482,11481,11482,(N) Normal,12-Jun,22,38,0.8584891
13245,11481 X 11482,11481,11482,(F) Fat,12-Jun,22,43,0.4947841
13245,11481 X 11482,11481,11482,(F) Fat,12-Jun,22,42,0.5282605
13245,11481 X 11482,11481,11482,(F) Fat,12-Jun,22,45,0.530876
13262,11482 X 11484,11482,11484,(F) Fat,12-Jun,22,27,0.4079207
13252,11482 X 11484,11482,11484,(N) Normal,12-Jun,22,27,0.4176401
13252,11482 X 11484,11482,11484,(N) Normal,12-Jun,22,29,1.2358089
13259,11482 X 11484,11482,11484,(F) Fat,12-Jun,22,38,0.482642
13259,11482 X 11484,11482,11484,(F) Fat,12-Jun,22,38,0.6581882
13259,11482 X 11484,11482,11484,(F) Fat,12-Jun,22,37,0.7777141
16668,11483 X 11397,11483,11397,(N) Normal,12-Aug,32,56,0.5295964
16668,11483 X 11397,11483,11397,(N) Normal,12-Aug,32,56,0.6149903
16668,11483 X 11397,11483,11397,(N) Normal,12-Aug,32,57,0.7434577
16675,11483 X 11397,11483,11397,(F) Fat,12-Aug,32,59,0.7532664
16675,11483 X 11397,11483,11397,(F) Fat,12-Aug,32,59,0.9545753
13266,11484 X 11453,11484,11453,(N) Normal,12-Jun,22,44,0.7278891
13266,11484 X 11453,11484,11453,(N) Normal,12-Jun,22,43,0.9413647
13273,11484 X 11453,11484,11453,(F) Fat,12-Jun,22,38,0.8989716
13273,11484 X 11453,11484,11453,(F) Fat,12-Jun,22,37,0.9006812
13273,11484 X 11453,11484,11453,(F) Fat,12-Jun,22,37,1.2303818
13294,11486 X 11489,11486,11489,(N) Normal,12-Jun,23,65,0.4850569
13294,11486 X 11489,11486,11489,(N) Normal,12-Jun,23,64,0.5447862
13294,11486 X 11489,11486,11489,(N) Normal,12-Jun,23,64,0.6694135
13301,11486 X 11489,11486,11489,(F) Fat,12-Jun,23,61,0.4924917
13301,11486 X 11489,11486,11489,(F) Fat,12-Jun,23,61,0.5253838
13301,11486 X 11489,11486,11489,(F) Fat,12-Jun,23,58,0.5750703
14008,11486 X 12045,11486,12045,(N) Normal,12-Jun,24,36,0.6675133
14008,11486 X 12045,11486,12045,(N) Normal,12-Jun,24,38,1.1551034
14008,11486 X 12045,11486,12045,(N) Normal,12-Jun,24,37,1.4366494
14015,11486 X 12045,11486,12045,(F) Fat,12-Jun,24,35,0.5104872
14015,11486 X 12045,11486,12045,(F) Fat,12-Jun,24,37,0.733766
14015,11486 X 12045,11486,12045,(F) Fat,12-Jun,24,37,0.8956693
13308,11489 X 11490,11489,11490,(N) Normal,12-Jun,23,62,0.5658357
13308,11489 X 11490,11489,11490,(N) Normal,12-Jun,23,65,0.6419464
13315,11489 X 11490,11489,11490,(F) Fat,12-Jun,23,64,0.6759613
13322,11490 X 11491,11490,11491,(N) Normal,12-Jun,23,61,0.6335714
13329,11490 X 11491,11490,11491,(F) Fat,12-Jun,23,64,0.5775722
13329,11490 X 11491,11490,11491,(F) Fat,12-Jun,23,64,0.6209926
13336,11491 X 12001,11491,12001,(N) Normal,12-Jun,23,58,0.4095158
13336,11491 X 12001,11491,12001,(N) Normal,12-Jun,23,60,0.5134158
13342,11491 X 12001,11491,12001,(F) Fat,12-Jun,23,64,0.5075193
13343,11491 X 12001,11491,12001,(F) Fat,12-Jun,23,63,0.5535206
13343,11491 X 12001,11491,12001,(F) Fat,12-Jun,23,62,0.5770126
14022,11491 X 12056,11491,12056,(N) Normal,12-Jun,24,35,0.4316629
14022,11491 X 12056,11491,12056,(N) Normal,12-Jun,24,35,0.5612007
14029,11491 X 12056,11491,12056,(F) Fat,12-Jun,24,35,0.6359019
14029,11491 X 12056,11491,12056,(F) Fat,12-Jun,24,38,0.9874841
14036,12001 X 11486,12001,11486,(N) Normal,12-Jun,24,36,0.5520525
14036,12001 X 11486,12001,11486,(N) Normal,12-Jun,24,36,0.6240484
14043,12001 X 11486,12001,11486,(F) Fat,12-Jun,24,36,0.5370388
13350,12001 X 12002,12001,12002,(N) Normal,12-Jun,23,63,0.4881423
13350,12001 X 12002,12001,12002,(N) Normal,12-Jun,23,65,0.5157548
13350,12001 X 12002,12001,12002,(N) Normal,12-Jun,23,63,0.5367093
13365,12002 X 12005,12002,12005,(N) Normal,12-Jun,23,62,0.8361735
13364,12002 X 12005,12002,12005,(N) Normal,12-Jun,23,65,0.2708377
13364,12002 X 12005,12002,12005,(N) Normal,12-Jun,23,62,0.3881246
13364,12002 X 12005,12002,12005,(N) Normal,12-Jun,23,64,0.392766
13371,12002 X 12005,12002,12005,(F) Fat,12-Jun,23,63,0.303261
13371,12002 X 12005,12002,12005,(F) Fat,12-Jun,23,62,0.41491
13371,12002 X 12005,12002,12005,(F) Fat,12-Jun,23,63,0.7865858
13378,12005 X 12007,12005,12007,(N) Normal,12-Jun,23,63,0.460267
13378,12005 X 12007,12005,12007,(N) Normal,12-Jun,23,63,0.4779813
13378,12005 X 12007,12005,12007,(N) Normal,12-Jun,23,63,0.6362752
13385,12005 X 12007,12005,12007,(F) Fat,12-Jun,23,65,0.2467324
13385,12005 X 12007,12005,12007,(F) Fat,12-Jun,23,62,0.3557049
13385,12005 X 12007,12005,12007,(F) Fat,12-Jun,23,63,0.4086877
14050,12007 X 11490,12007,11490,(N) Normal,12-Jun,24,35,0.4396988
14050,12007 X 11490,12007,11490,(N) Normal,12-Jun,24,36,0.4580705
14050,12007 X 11490,12007,11490,(N) Normal,12-Jun,24,35,0.4733869
14057,12007 X 11490,12007,11490,(F) Fat,12-Jun,24,35,0.7035908
14057,12007 X 11490,12007,11490,(F) Fat,12-Jun,24,35,0.7270944
14057,12007 X 11490,12007,11490,(F) Fat,12-Jun,24,37,1.0595101
13392,12007 X 12008,12007,12008,(N) Normal,12-Jun,23,65,0.3728865
13392,12007 X 12008,12007,12008,(N) Normal,12-Jun,23,62,0.418864
13392,12007 X 12008,12007,12008,(N) Normal,12-Jun,23,62,0.4917552
13399,12007 X 12008,12007,12008,(F) Fat,12-Jun,23,63,0.444156
13406,12008 X 12009,12008,12009,(N) Normal,12-Jun,23,59,0.6041804
13413,12008 X 12009,12008,12009,(F) Fat,12-Jun,23,60,0.6103827
13413,12008 X 12009,12008,12009,(F) Fat,12-Jun,23,59,0.6602989
13427,12009 X 12010,12009,12010,(F) Fat,12-Jun,23,58,0.4466132
13429,12009 X 12010,12009,12010,(F) Fat,12-Jun,23,60,0.3398442
13434,12010 X 12011,12010,12011,(N) Normal,12-Jun,23,38,0.7930973
13441,12010 X 12011,12010,12011,(F) Fat,12-Jun,23,61,0.5173874
13441,12010 X 12011,12010,12011,(F) Fat,12-Jun,23,61,0.6608828
14066,12011 X 11485,12011,11485,(N) Normal,12-Jun,24,44,0.7517035
14064,12011 X 11485,12011,11485,(N) Normal,12-Jun,24,38,0.9555711
14064,12011 X 11485,12011,11485,(N) Normal,12-Jun,24,38,0.9931689
14071,12011 X 11485,12011,11485,(F) Fat,12-Jun,24,38,0.9049251
14071,12011 X 11485,12011,11485,(F) Fat,12-Jun,24,38,0.9402876
13455,12011 X 12014,12011,12014,(F) Fat,12-Jun,23,61,0.6122335
